Model,Scenario,Region,Variable,Unit,2050
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Mean Outage Duration|Electricity|Coal,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Mean Outage Duration|Electricity|Coal,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Mean Outage Duration|Electricity|Lignite,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Mean Outage Duration|Electricity|Biomass|Traditional,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Mean Outage Duration|Electricity|Biomass|New and imported,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Mean Outage Duration|Electricity|Coal,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Mean Outage Duration|Electricity|Gas|CCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Mean Outage Duration|Electricity|Nuclear,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Mean Outage Duration|Electricity|Gas|OCGT,day,7
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Lignite,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Inertia|Electricity|Lignite,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Inertia|Electricity|Coal,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Coal,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Spain,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Coal,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,France,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Hungary,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Ireland,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inertia|Electricity|Coal,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Italy,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Inertia|Electricity|Coal,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,The Netherlands,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Inertia|Electricity|Lignite,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Poland,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Portugal,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Scandinavia,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Slovakia,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Inertia|Electricity|Biomass|Traditional,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Inertia|Electricity|Biomass|New and imported,second,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Inertia|Electricity|Coal,second,5.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Inertia|Electricity|Gas|CCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Inertia|Electricity|Nuclear,second,5.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,United Kingdom,Inertia|Electricity|Gas|OCGT,second,4.5
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Emission Rate|CO2|Electricity|Biomass|Traditional,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Emission Rate|CO2|Electricity|Gas|CCGT,tons/MWh,0.017
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Austria,Emission Rate|CO2|Electricity|Gas|OCGT,tons/MWh,0.488
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Emission Rate|CO2|Electricity|Biomass|Traditional,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Emission Rate|CO2|Electricity|Biomass|New and imported,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Emission Rate|CO2|Electricity|Gas|CCGT,tons/MWh,0.017
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Emission Rate|CO2|Electricity|Lignite,tons/MWh,0.045
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Emission Rate|CO2|Electricity|Nuclear,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Balkans,Emission Rate|CO2|Electricity|Gas|OCGT,tons/MWh,0.488
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Emission Rate|CO2|Electricity|Biomass|Traditional,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Emission Rate|CO2|Electricity|Biomass|New and imported,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Emission Rate|CO2|Electricity|Gas|CCGT,tons/MWh,0.017
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Emission Rate|CO2|Electricity|Nuclear,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Baltics,Emission Rate|CO2|Electricity|Gas|OCGT,tons/MWh,0.488
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Emission Rate|CO2|Electricity|Biomass|Traditional,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Emission Rate|CO2|Electricity|Biomass|New and imported,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Emission Rate|CO2|Electricity|Gas|CCGT,tons/MWh,0.017
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Belgium,Emission Rate|CO2|Electricity|Gas|OCGT,tons/MWh,0.488
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Emission Rate|CO2|Electricity|Biomass|Traditional,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Emission Rate|CO2|Electricity|Biomass|New and imported,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Emission Rate|CO2|Electricity|Gas|CCGT,tons/MWh,0.017
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Switzerland,Emission Rate|CO2|Electricity|Gas|OCGT,tons/MWh,0.488
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Emission Rate|CO2|Electricity|Biomass|Traditional,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Emission Rate|CO2|Electricity|Gas|CCGT,tons/MWh,0.017
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Emission Rate|CO2|Electricity|Lignite,tons/MWh,0.045
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Emission Rate|CO2|Electricity|Nuclear,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Czech Republic,Emission Rate|CO2|Electricity|Gas|OCGT,tons/MWh,0.488
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Emission Rate|CO2|Electricity|Biomass|Traditional,tons/MWh,0.0
plan4EU_v0.1,plan4resCS3ReferenceWithoutClimateChange_V2.3_Country,Germany,Emission Rate|CO2|Electricity|Biomass|New and imported,tons/MWh,0.0
