HOUR;AT;BE;BG;CH;CZ;DE;DK;ES;FI;FR;GR;HR;HU;IE;IT;LU;NL;NO;PL;PT;RO;SE;SI;SK;UK;EE;LT;LV;NONEU_Balkan;TR
3838;0.55158128;0.33404653;0.29646243;0.39;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.47;0.2951488;0.288;0.39271758;0.3;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3839;0.55158128;0.33404653;0.29646243;0.39;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.47;0.2951488;0.288;0.39271758;0.3;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3840;0.55158128;0.33404653;0.29646243;0.37;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.45;0.2951488;0.288;0.39271758;0.3;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3841;0.55158128;0.33404653;0.29646243;0.38;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.44;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3842;0.55158128;0.33404653;0.29646243;0.37;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.42;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3843;0.55158128;0.33404653;0.29646243;0.36;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.41;0.2951488;0.288;0.39271758;0.27;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3844;0.55158128;0.33404653;0.29646243;0.35;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.41;0.2951488;0.288;0.39271758;0.27;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3845;0.55158128;0.33404653;0.29646243;0.35;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.41;0.2951488;0.288;0.39271758;0.26;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3846;0.55158128;0.33404653;0.29646243;0.39;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.43;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3847;0.55158128;0.33404653;0.29646243;0.44;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.47;0.2951488;0.288;0.39271758;0.32;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3848;0.55158128;0.33404653;0.29646243;0.48;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.36;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3849;0.55158128;0.33404653;0.29646243;0.54;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.55;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3850;0.55158128;0.33404653;0.29646243;0.55;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.55;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3851;0.55158128;0.33404653;0.29646243;0.56;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.55;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3852;0.55158128;0.33404653;0.29646243;0.59;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.54;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3853;0.55158128;0.33404653;0.29646243;0.53;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3854;0.55158128;0.33404653;0.29646243;0.54;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3855;0.55158128;0.33404653;0.29646243;0.53;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3856;0.55158128;0.33404653;0.29646243;0.52;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3857;0.55158128;0.33404653;0.29646243;0.51;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.37;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3858;0.55158128;0.33404653;0.29646243;0.49;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.37;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3859;0.55158128;0.33404653;0.29646243;0.5;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.51;0.2951488;0.288;0.39271758;0.36;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3860;0.55158128;0.33404653;0.29646243;0.47;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.51;0.2951488;0.288;0.39271758;0.36;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3861;0.55158128;0.33404653;0.29646243;0.46;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.5;0.2951488;0.288;0.39271758;0.35;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3862;0.55158128;0.33404653;0.29646243;0.46;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.5;0.2951488;0.288;0.39271758;0.34;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3863;0.55158128;0.33404653;0.29646243;0.45;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.49;0.2951488;0.288;0.39271758;0.33;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3864;0.55158128;0.33404653;0.29646243;0.42;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.47;0.2951488;0.288;0.39271758;0.31;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3865;0.55158128;0.33404653;0.29646243;0.43;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.44;0.2951488;0.288;0.39271758;0.3;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3866;0.55158128;0.33404653;0.29646243;0.42;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.42;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3867;0.55158128;0.33404653;0.29646243;0.41;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.42;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3868;0.55158128;0.33404653;0.29646243;0.38;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.41;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3869;0.55158128;0.33404653;0.29646243;0.38;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.41;0.2951488;0.288;0.39271758;0.27;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3870;0.55158128;0.33404653;0.29646243;0.41;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.42;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3871;0.55158128;0.33404653;0.29646243;0.43;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.47;0.2951488;0.288;0.39271758;0.32;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3872;0.55158128;0.33404653;0.29646243;0.49;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.36;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3873;0.55158128;0.33404653;0.29646243;0.53;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.55;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3874;0.55158128;0.33404653;0.29646243;0.54;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.54;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3875;0.55158128;0.33404653;0.29646243;0.55;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.54;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3876;0.55158128;0.33404653;0.29646243;0.57;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.54;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3877;0.55158128;0.33404653;0.29646243;0.52;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3878;0.55158128;0.33404653;0.29646243;0.53;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3879;0.55158128;0.33404653;0.29646243;0.53;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3880;0.55158128;0.33404653;0.29646243;0.52;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3881;0.55158128;0.33404653;0.29646243;0.5;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.37;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3882;0.55158128;0.33404653;0.29646243;0.48;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.51;0.2951488;0.288;0.39271758;0.37;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3883;0.55158128;0.33404653;0.29646243;0.47;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.5;0.2951488;0.288;0.39271758;0.36;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3884;0.55158128;0.33404653;0.29646243;0.44;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.5;0.2951488;0.288;0.39271758;0.35;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3885;0.55158128;0.33404653;0.29646243;0.43;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.5;0.2951488;0.288;0.39271758;0.34;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3886;0.55158128;0.33404653;0.29646243;0.46;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.49;0.2951488;0.288;0.39271758;0.34;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3887;0.55158128;0.33404653;0.29646243;0.46;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.48;0.2951488;0.288;0.39271758;0.33;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3888;0.55158128;0.33404653;0.29646243;0.43;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.47;0.2951488;0.288;0.39271758;0.31;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3889;0.55158128;0.33404653;0.29646243;0.43;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.44;0.2951488;0.288;0.39271758;0.3;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3890;0.55158128;0.33404653;0.29646243;0.42;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.43;0.2951488;0.288;0.39271758;0.29;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3891;0.55158128;0.33404653;0.29646243;0.41;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.42;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3892;0.55158128;0.33404653;0.29646243;0.38;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.42;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3893;0.55158128;0.33404653;0.29646243;0.37;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.41;0.2951488;0.288;0.39271758;0.28;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3894;0.55158128;0.33404653;0.29646243;0.39;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.42;0.2951488;0.288;0.39271758;0.29;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3895;0.55158128;0.33404653;0.29646243;0.41;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.46;0.2951488;0.288;0.39271758;0.33;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3896;0.55158128;0.33404653;0.29646243;0.47;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.37;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3897;0.55158128;0.33404653;0.29646243;0.5;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3898;0.55158128;0.33404653;0.29646243;0.52;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.54;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3899;0.55158128;0.33404653;0.29646243;0.53;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3900;0.55158128;0.33404653;0.29646243;0.55;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3901;0.55158128;0.33404653;0.29646243;0.5;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3902;0.55158128;0.33404653;0.29646243;0.5;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3903;0.55158128;0.33404653;0.29646243;0.5;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.39;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3904;0.55158128;0.33404653;0.29646243;0.51;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.53;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
3905;0.55158128;0.33404653;0.29646243;0.5;0.38394228;0.59290466;0.59290466;0.32347484;0.5152862;0.51097364;0.21491593;0.42838549;0.66934404;0.1845433;0.54274687;0.27525253;0.33404653;0.52;0.2951488;0.288;0.39271758;0.38;0.67643843;0.4116564;0.15490439;0.27733404;0.27733404;0.23699295;0.41186114;0.21491593
